H.伝票番号,H.集計対象営業年月日,H.集計営業年,H.集計営業月,H.集計営業日,H.曜日,H.伝票発行日,H.伝票処理日,H.客数（合計）,H.客数（男）,H.客数（女）,H.総商品数,H.伝票金額,H.伝票税額,H.値引金額,H.支払金額（現金）,H.支払金額（クレジットカード）,C.客層,D.オーダー番号,D.商品カテゴリ1,D.商品カテゴリ2,D.帳票集計対象商品,D.サブメニュー,D.価格,D.数量,D.オーダー日時,D.配膳済日時,D.オーダーキャンセル日時,D.商品ID,D.商品名,H.店舗ID,H.店舗名,H.テーブル番号ID,H.テーブル番号名,注文時間,滞在時間,客構成,男性比率,店舗名,都道府県,営業開始時間,営業締め時間,サービス料金掛け率,席数,平均気温(℃),降水量の合計(mm),平均風速(m/s),雨フラグ,天気概況(昼：06時～18時),天気概況(夜：18時～翌日06時),平均湿度(％),最高気温(℃),最低気温(℃),曜日,週末,祝祭日,特別連休,特別連休＆隣接休日,連休○日目,○日連休,祝祭日名,特別連休名,特別連休名（隣接含）,翌日が休日,入店時間,退店時間,1700-1730,1730-1800,1800-1830,1830-1900,1900-1930,1930-2000,2000-2030,2030-2100,2100-2130,2130-2200,2200-2230,2230-2300,2300-2330,2330-2400
No:201900300001056,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:45:30,2018-06-01 19:53:56,2,1,1,10,6315,465,0,0,6315,登録なし,2,フード,付き出し,Yes,,380,1,2018-06-01 18:45:30, , ,00000000297,付き出し,003,大和乃山賊,000000006,カウンター6,0 days 00:00:00.000000000,0 days 01:08:26.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1845,1953,0,0,0,2,2,0,0,0,0,0,0,0,0,0
No:201900300001056,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:45:30,2018-06-01 19:53:56,2,1,1,10,6315,465,0,0,6315,登録なし,7,フード,大和の和え野菜,Yes,,520,1,2018-06-01 19:08:24, , ,00000000647,豪快ポテトサラダ,003,大和乃山賊,000000006,カウンター6,0 days 00:22:54.000000000,0 days 01:08:26.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1845,1953,0,0,0,2,2,0,0,0,0,0,0,0,0,0
No:201900300001056,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:45:30,2018-06-01 19:53:56,2,1,1,10,6315,465,0,0,6315,登録なし,4,フード,山賊の逸品,Yes,,650,1,2018-06-01 18:45:58, , ,00000000670,茄子と豆腐の揚げ出し,003,大和乃山賊,000000006,カウンター6,0 days 00:00:28.000000000,0 days 01:08:26.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1845,1953,0,0,0,2,2,0,0,0,0,0,0,0,0,0
No:201900300001056,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:45:30,2018-06-01 19:53:56,2,1,1,10,6315,465,0,0,6315,登録なし,5,フード,山賊の逸品,Yes,,680,1,2018-06-01 18:45:58, , ,00000000672,丸那須と獅子唐の肉味噌炒め,003,大和乃山賊,000000006,カウンター6,0 days 00:00:28.000000000,0 days 01:08:26.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1845,1953,0,0,0,2,2,0,0,0,0,0,0,0,0,0
No:201900300001056,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:45:30,2018-06-01 19:53:56,2,1,1,10,6315,465,0,0,6315,登録なし,3,ドリンク,ビール,Yes,,550,1,2018-06-01 18:45:30, , ,00000000703,キリンラガー 中瓶,003,大和乃山賊,000000006,カウンター6,0 days 00:00:00.000000000,0 days 01:08:26.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1845,1953,0,0,0,2,2,0,0,0,0,0,0,0,0,0
No:201900300001056,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:45:30,2018-06-01 19:53:56,2,1,1,10,6315,465,0,0,6315,登録なし,6,ドリンク,ビール,Yes,,550,1,2018-06-01 18:52:15, , ,00000000703,キリンラガー 中瓶,003,大和乃山賊,000000006,カウンター6,0 days 00:06:45.000000000,0 days 01:08:26.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1845,1953,0,0,0,2,2,0,0,0,0,0,0,0,0,0
No:201900300001056,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:45:30,2018-06-01 19:53:56,2,1,1,10,6315,465,0,0,6315,登録なし,8,ドリンク,大和の地酒,Yes,冷酒x1,780,1,2018-06-01 19:08:24, , ,00000000710,春鹿 超辛口,003,大和乃山賊,000000006,カウンター6,0 days 00:22:54.000000000,0 days 01:08:26.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1845,1953,0,0,0,2,2,0,0,0,0,0,0,0,0,0
No:201900300001056,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:45:30,2018-06-01 19:53:56,2,1,1,10,6315,465,0,0,6315,登録なし,9,ドリンク,単品 ウィスキー,Yes,,480,1,2018-06-01 19:12:49, , ,00000000738,ジンジャーハイ,003,大和乃山賊,000000006,カウンター6,0 days 00:27:19.000000000,0 days 01:08:26.000000000,"男 : 1人, 女 : 1人",0.5,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1845,1953,0,0,0,2,2,0,0,0,0,0,0,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,78,フード,山賊の逸品,Yes,,620,1,2018-06-01 19:43:27, , ,00000000673,こだわりの出汁巻き,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:57:11.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,19,ドリンク,ビール,Yes,,480,1,2018-06-01 18:53:23, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:07:07.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,20,ドリンク,ビール,Yes,,480,1,2018-06-01 18:53:23, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:07:07.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,21,ドリンク,ビール,Yes,,480,1,2018-06-01 18:53:23, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:07:07.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,22,ドリンク,ビール,Yes,,480,1,2018-06-01 18:53:23, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:07:07.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,23,ドリンク,ビール,Yes,,480,1,2018-06-01 18:53:23, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:07:07.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,39,ドリンク,ビール,Yes,,480,1,2018-06-01 19:03:48, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:17:32.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,41,ドリンク,ビール,Yes,,480,1,2018-06-01 19:05:15, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:18:59.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,42,ドリンク,ビール,Yes,,480,1,2018-06-01 19:05:15, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:18:59.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,43,ドリンク,ビール,Yes,,480,1,2018-06-01 19:05:15, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:18:59.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,44,ドリンク,ビール,Yes,,480,1,2018-06-01 19:09:10, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:22:54.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,45,ドリンク,ビール,Yes,,480,1,2018-06-01 19:09:10, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:22:54.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,46,ドリンク,ビール,Yes,,480,1,2018-06-01 19:09:10, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:22:54.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,47,ドリンク,ビール,Yes,,480,1,2018-06-01 19:09:10, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:22:54.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,48,ドリンク,ビール,Yes,,480,1,2018-06-01 19:09:10, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:22:54.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,49,ドリンク,ビール,Yes,,480,1,2018-06-01 19:12:22, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:26:06.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,50,ドリンク,ビール,Yes,,480,1,2018-06-01 19:18:50, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:32:34.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,53,ドリンク,ビール,Yes,,480,1,2018-06-01 19:19:57, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:33:41.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,54,ドリンク,ビール,Yes,,480,1,2018-06-01 19:19:57, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:33:41.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,55,ドリンク,ビール,Yes,,480,1,2018-06-01 19:19:57, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:33:41.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,57,ドリンク,ビール,Yes,,480,1,2018-06-01 19:27:24, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:41:08.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,58,ドリンク,ビール,Yes,,480,1,2018-06-01 19:27:24, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:41:08.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,65,ドリンク,ビール,Yes,,480,1,2018-06-01 19:38:12, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:51:56.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,85,ドリンク,ビール,Yes,,480,1,2018-06-01 19:46:11, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:59:55.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,86,ドリンク,ビール,Yes,,480,1,2018-06-01 19:46:11, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:59:55.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,90,ドリンク,ビール,Yes,,480,1,2018-06-01 19:50:17, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 01:04:01.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,92,ドリンク,ビール,Yes,,480,1,2018-06-01 20:07:37, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 01:21:21.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,106,ドリンク,ビール,Yes,,480,1,2018-06-01 20:28:13, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 01:41:57.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,113,ドリンク,ビール,Yes,,480,1,2018-06-01 20:44:39, , ,00000000700,プレミアムモルツ,003,大和乃山賊,000000015,掘りごたつ3,0 days 01:58:23.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,84,フード,囲炉裏焼き,Yes,そのままx1,720,1,2018-06-01 19:43:27, , ,00000000676,国産鶏の豪快山賊焼き,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:57:11.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,83,フード,囲炉裏焼き,Yes,そのままx1,720,1,2018-06-01 19:43:27, , ,00000000676,国産鶏の豪快山賊焼き,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:57:11.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,82,フード,囲炉裏焼き,Yes,そのままx1,720,1,2018-06-01 19:43:27, , ,00000000676,国産鶏の豪快山賊焼き,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:57:11.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
No:201900300001057,2018-06-01 00:00:00,2018,6,1,金,2018-06-01 18:46:16,2018-06-01 22:46:09,14,14,0,146,105429,7769,0,0,105429,登録なし,77,フード,山賊の逸品,Yes,,620,1,2018-06-01 19:43:27, , ,00000000673,こだわりの出汁巻き,003,大和乃山賊,000000015,掘りごたつ3,0 days 00:57:11.000000000,0 days 03:59:53.000000000,"男 : 14人, 女 : 0人",1.0,大和乃山賊,奈良県,1700,2400,0.0,54,19.4,0.0,2.0,0,晴一時曇,快晴,69,25.8,14.4,金,0,0,0,0,0,0,,,,1,1846,2246,0,0,0,14,14,14,14,14,14,14,14,0,0,0
